timestamp,label,F1,F2,F3,F4,F5,Ax,Ay,Az,Gx,Gy,Gz,L0_x,L0_y,L0_z,L1_x,L1_y,L1_z,L2_x,L2_y,L2_z,L3_x,L3_y,L3_z,L4_x,L4_y,L4_z,L5_x,L5_y,L5_z,L6_x,L6_y,L6_z,L7_x,L7_y,L7_z,L8_x,L8_y,L8_z,L9_x,L9_y,L9_z,L10_x,L10_y,L10_z,L11_x,L11_y,L11_z,L12_x,L12_y,L12_z,L13_x,L13_y,L13_z,L14_x,L14_y,L14_z,L15_x,L15_y,L15_z,L16_x,L16_y,L16_z,L17_x,L17_y,L17_z,L18_x,L18_y,L18_z,L19_x,L19_y,L19_z,L20_x,L20_y,L20_z
1747645421586.0,wave,0.0,0.0,0.0,0.0,0.0,-8.25,2.033,-4.405,0.092,0.487,-0.499,0.3121281266212463,0.8597062826156616,8.212446118704975e-07,0.3658680915832519,0.764439582824707,-0.0150232417508959,0.3898967802524566,0.6479446887969971,-0.0187508855015039,0.4072927236557007,0.5619497299194336,-0.0228866785764694,0.4344939291477203,0.5009186267852783,-0.0271993000060319,0.3276728391647339,0.5830010771751404,0.0055954484269022,0.3382270038127899,0.493617832660675,-0.0047381557524204,0.3466806411743164,0.4311749637126922,-0.0199507288634777,0.3537741303443908,0.3745510876178741,-0.0319002382457256,0.2842365801334381,0.5863140821456909,0.0019116293406113,0.2767064869403839,0.4939059913158417,-0.0047569451853632,0.2749430239200592,0.4291443526744842,-0.0195491760969162,0.2765780091285705,0.3723398745059967,-0.0306037589907646,0.2458575963973999,0.6057977080345154,-0.0048220846801996,0.2280012518167495,0.5202724933624268,-0.0148217566311359,0.219561219215393,0.4537234902381897,-0.0265808068215847,0.2148046642541885,0.3931159675121307,-0.0347281619906425,0.214135006070137,0.6440901756286621,-0.0135087072849273,0.1882817149162292,0.5730089545249939,-0.0251370090991258,0.1744328588247299,0.5255401134490967,-0.0295188035815954,0.1644084304571151,0.4778116941452026,-0.0307730063796043
1747645421753.0,wave,2985.0,3371.0,4095.0,4095.0,4095.0,-8.44,2.559,-4.029,0.078,0.535,0.09,0.2919331192970276,0.8074245452880859,7.468947273991944e-07,0.347776710987091,0.7285714745521545,-0.023447485640645,0.3704708814620971,0.6170266270637512,-0.0303642954677343,0.3860968649387359,0.5284296274185181,-0.0367887057363987,0.4116427302360534,0.4664081931114197,-0.0432136803865432,0.3094203472137451,0.5268957614898682,-0.0105897337198257,0.3190811574459076,0.422463446855545,-0.0284595433622598,0.3239466845989227,0.3563519716262817,-0.0450045838952064,0.3269625604152679,0.2988110482692718,-0.0572133511304855,0.2635475993156433,0.5308218002319336,-0.0129706021398305,0.256575345993042,0.4246286153793335,-0.0285398531705141,0.2502995729446411,0.3553930819034576,-0.0444487445056438,0.2435638904571533,0.2950084209442138,-0.0555730611085891,0.2244801521301269,0.5578136444091797,-0.0195366293191909,0.2032187730073928,0.4628624320030212,-0.0377551205456256,0.1918778717517852,0.3987923264503479,-0.0513255931437015,0.1832160353660583,0.3426661193370819,-0.0598281323909759,0.1903912872076034,0.6041207313537598,-0.0285624545067548,0.1624699234962463,0.5313963890075684,-0.0471842549741268,0.1458896100521087,0.4810530543327331,-0.0551452003419399,0.1333252638578415,0.4321473240852356,-0.0588759742677211
1747645421942.0,wave,4095.0,4095.0,4095.0,4095.0,4095.0,-8.09,3.345,-5.681,0.206,0.071,-0.128,0.2730438113212585,0.8052094578742981,6.222097113095515e-07,0.3272914588451385,0.7264281511306763,-0.021997295320034,0.3447252511978149,0.6093152761459351,-0.0289019607007503,0.3583715260028839,0.5182260274887085,-0.035382229834795,0.3839903473854065,0.4545995891094208,-0.0421084426343441,0.2843875885009765,0.5236466526985168,-0.0177390072494745,0.2923682332038879,0.4124736785888672,-0.037758719176054,0.2971423268318176,0.3424988985061645,-0.0540121160447597,0.3002556264400482,0.2832014560699463,-0.0658622235059738,0.2386787831783294,0.5311955213546753,-0.0212940536439418,0.2298608124256134,0.418413370847702,-0.0386039167642593,0.2225769758224487,0.3437352776527405,-0.0535198114812374,0.2144238352775573,0.280832439661026,-0.0643070042133331,0.2002850174903869,0.561201274394989,-0.0284727923572063,0.1751002371311187,0.4624365568161011,-0.0469974614679813,0.1631082892417907,0.398857057094574,-0.0589274689555168,0.1549244523048401,0.3437953889369964,-0.0667213648557663,0.1668065041303634,0.6095725893974304,-0.0380560234189033,0.1359563469886779,0.5381619930267334,-0.0569681301712989,0.1193831712007522,0.4882385730743408,-0.0654313042759895,0.1079925447702407,0.4402638673782348,-0.0699902698397636
1747645422124.0,wave,4095.0,4095.0,4095.0,4095.0,4095.0,-7.946,2.255,-4.784,-0.066,-0.31,-0.018,0.2697041034698486,0.8160911798477173,5.5233260809473e-07,0.3255482316017151,0.7394735217094421,-0.0238010790199041,0.3460879325866699,0.6222426295280457,-0.0305743366479873,0.3591234087944031,0.5299188494682312,-0.0369032807648181,0.3843865990638733,0.4674135148525238,-0.0435338728129863,0.2822827696800232,0.5253098607063293,-0.0141954161226749,0.2896000444889068,0.4169387221336365,-0.0328621007502079,0.2949448823928833,0.3496233224868774,-0.0495847389101982,0.299435555934906,0.2911211550235748,-0.0621297992765903,0.2367402166128158,0.5342154502868652,-0.0170821491628885,0.227773368358612,0.4250550866127014,-0.0328860357403755,0.2219723463058471,0.3534803390502929,-0.0478300936520099,0.2156366854906082,0.2916884124279022,-0.0590609163045883,0.1984350681304931,0.5652319192886353,-0.0241720397025346,0.1738908588886261,0.4680055677890777,-0.0414150133728981,0.1622065901756286,0.4049650728702545,-0.053675603121519,0.1544950008392334,0.3496013879776001,-0.0622098930180072,0.1651552617549896,0.6152148246765137,-0.0341049171984195,0.1337947249412536,0.5433627963066101,-0.0519529618322849,0.1160871088504791,0.4937708377838135,-0.0601793937385082,0.1027888804674148,0.4449535012245178,-0.0651030391454696
1747645422284.0,wave,0.0,0.0,0.0,0.0,0.0,-8.365,2.825,-4.776,0.209,0.0,0.2,0.2739848792552948,0.8198666572570801,5.429886869023903e-07,0.32927006483078,0.7429311275482178,-0.0216999445110559,0.3484959006309509,0.6229920983314514,-0.0272775720804929,0.3621577024459839,0.5314661264419556,-0.0326373018324375,0.3865780234336853,0.4714812636375427,-0.0385840944945812,0.285163938999176,0.5301182866096497,-0.0161216203123331,0.2919909358024597,0.420528769493103,-0.034611776471138,0.2972446978092193,0.353107213973999,-0.0506675094366073,0.3019526898860931,0.294610857963562,-0.0626388415694236,0.2397127449512481,0.5392352938652039,-0.0199745390564203,0.2301053255796432,0.4281116127967834,-0.035450492054224,0.2241962850093841,0.3552128076553345,-0.0497973263263702,0.2177600860595703,0.2930565774440765,-0.0608040131628513,0.2014295160770416,0.5699900388717651,-0.0275813769549131,0.176420509815216,0.4724113643169403,-0.0439448691904544,0.1647733151912689,0.4094074368476867,-0.0560296513140201,0.1568728685379028,0.3549064993858337,-0.0648253485560417,0.1681413203477859,0.6195704936981201,-0.0378548391163349,0.1369149684906005,0.5474395751953125,-0.0546926483511924,0.1197887361049652,0.4976203143596649,-0.0627046972513198,0.1070006489753723,0.4494641721248626,-0.0678691193461418
1747645422446.0,wave,0.0,0.0,0.0,0.0,0.0,-8.641,2.571,-4.583,0.161,0.018,0.079,0.257906824350357,0.823721170425415,5.609366553471773e-07,0.3124969601631164,0.742228627204895,-0.0205351505428552,0.3303010761737823,0.6255555152893066,-0.0265887044370174,0.3418551087379455,0.5338608026504517,-0.0327668637037277,0.368548572063446,0.4714728593826294,-0.0392861813306808,0.2701564133167267,0.5366604328155518,-0.0135354660451412,0.2780179381370544,0.4263829886913299,-0.0324768535792827,0.2842173278331756,0.3588209748268127,-0.0487179309129715,0.2887094020843506,0.301666647195816,-0.0604240484535694,0.2238772511482238,0.5448962450027466,-0.0179213136434555,0.2144702523946762,0.4333392977714538,-0.0340060219168663,0.2090301215648651,0.3615682125091553,-0.0486261434853076,0.2027666717767715,0.3013794422149658,-0.0591454282402992,0.1857014149427414,0.5747326612472534,-0.0260004419833421,0.1615813672542572,0.4772696495056152,-0.0431030988693237,0.1520513892173767,0.4149491786956787,-0.054148182272911,0.145798772573471,0.3612446784973144,-0.0614484846591949,0.1527663469314575,0.6230683326721191,-0.0365463644266128,0.1223596632480621,0.5508212447166443,-0.0534808710217475,0.1059347093105316,0.5010271072387695,-0.0600684061646461,0.0937575697898864,0.4534894824028015,-0.0635135322809219
1747645422588.0,wave,0.0,0.0,0.0,0.0,0.0,-8.622,2.485,-4.626,-0.062,-0.301,0.091,0.2429433763027191,0.8210023641586304,5.307449555402854e-07,0.2866389453411102,0.727216362953186,-0.0206977576017379,0.2918250560760498,0.6076294779777527,-0.0258869025856256,0.2915036082267761,0.5156093239784241,-0.0314162224531173,0.3056521713733673,0.449954092502594,-0.0371962822973728,0.2195538431406021,0.5333948135375977,-0.0132637470960617,0.2110443115234375,0.4242812395095825,-0.031007032841444,0.2061124593019485,0.3592979609966278,-0.0463306680321693,0.1999859511852264,0.3028012216091156,-0.058049950748682,0.1761532574892044,0.5512798428535461,-0.0177518464624881,0.1522915363311767,0.4456652998924255,-0.0336276032030582,0.1391606330871582,0.3777936100959778,-0.0484442673623561,0.1264550983905792,0.3193512558937073,-0.059623684734106,0.1414235830307006,0.5887556672096252,-0.0259322617202997,0.1051297783851623,0.4994443953037262,-0.0433265976607799,0.0882883965969085,0.4417755007743835,-0.0546546913683414,0.0761109739542007,0.3911696076393127,-0.0624744594097137,0.1135141402482986,0.6436643600463867,-0.0366481952369213,0.0728692859411239,0.580900251865387,-0.0545403286814689,0.0504975914955139,0.5350496172904968,-0.0627228990197181,0.0332870334386825,0.4892801344394684,-0.0674399212002754
1747645422714.0,wave,0.0,0.0,0.0,0.0,0.0,-8.669,2.579,-4.489,0.123,-0.255,-0.025,0.2573275566101074,0.8290992975234985,3.989510730662005e-07,0.313751757144928,0.7529807090759277,-0.02124834805727,0.3295968770980835,0.633785605430603,-0.0250864159315824,0.3412186503410339,0.5400311946868896,-0.0289899911731481,0.3634227514266968,0.4735453724861145,-0.0326265506446361,0.2702318727970123,0.5327435731887817,-0.0052822949364781,0.2728334963321686,0.4240887463092804,-0.0201900471001863,0.2771699130535126,0.3635069727897644,-0.0349066257476806,0.2796767354011535,0.3115510940551758,-0.0458100624382495,0.2257554978132248,0.5403857827186584,-0.0080138118937611,0.2148287296295166,0.4303808510303497,-0.0187416188418865,0.208785206079483,0.3651479482650757,-0.0312755368649959,0.2005611062049865,0.3103936016559601,-0.0410753674805164,0.1891033500432968,0.5683396458625793,-0.0152275823056697,0.1689130663871765,0.4695515632629394,-0.0275720693171024,0.1611461341381073,0.4100391864776611,-0.0370285548269748,0.1544189304113388,0.3603231906890869,-0.0437922328710556,0.1566243767738342,0.6142874956130981,-0.0255092438310384,0.1290068626403808,0.5354440212249756,-0.0380218029022216,0.1159858927130699,0.4846528768539428,-0.042433138936758,0.1060423329472541,0.4373727440834045,-0.0450090058147907
1747645422841.0,wave,4095.0,4095.0,4095.0,4095.0,4095.0,-8.353,2.816,-4.573,0.248,-0.222,-0.135,0.2356076687574386,0.8349727988243103,4.99868633596634e-07,0.2968283593654632,0.7575730681419373,-0.0205930583178997,0.3252553939819336,0.6441832780838013,-0.0252868961542844,0.3449031114578247,0.5532220005989075,-0.0303041283041238,0.3725700378417969,0.4919193685054779,-0.0353938341140747,0.2773536443710327,0.5407909750938416,-0.0046400604769587,0.2927335798740387,0.4335602521896362,-0.0208148024976253,0.3028037548065185,0.3734475374221802,-0.0362946242094039,0.311062753200531,0.3216403126716614,-0.0473841577768325,0.2316150218248367,0.5429706573486328,-0.0075959325768053,0.2364764809608459,0.4326379895210266,-0.019936105236411,0.239287257194519,0.3667660057544708,-0.0331743061542511,0.2404471784830093,0.3110729157924652,-0.0427618063986301,0.1908858716487884,0.5660088062286377,-0.0148574570193886,0.1833376139402389,0.4676147401332855,-0.0287124905735254,0.1821314245462417,0.4082833230495453,-0.0372038073837757,0.183616891503334,0.3586665391921997,-0.0427397489547729,0.1517360806465149,0.6086524724960327,-0.0249168034642934,0.132803276181221,0.5317303538322449,-0.0381090007722377,0.1258444786071777,0.4801637530326843,-0.0412439368665218,0.12302266061306,0.430923581123352,-0.0423223227262496
1747645422962.0,wave,4095.0,4095.0,4095.0,4095.0,4095.0,-8.65,2.325,-3.627,0.187,-0.219,0.003,0.2449209243059158,0.8438352942466736,4.096968098110665e-07,0.2785884737968445,0.7352978587150574,-0.0192605387419462,0.2745988965034485,0.6125488877296448,-0.0233514439314603,0.2639762461185455,0.5200363993644714,-0.0282556135207414,0.267969012260437,0.4471619129180908,-0.0338342599570751,0.193307489156723,0.5436125993728638,-0.0091083077713847,0.1698054671287536,0.4359577298164367,-0.0251857154071331,0.1572586447000503,0.3724374175071716,-0.0406021066009998,0.1445543617010116,0.3151769042015075,-0.0531772710382938,0.1527618020772934,0.5692201256752014,-0.0151169970631599,0.1162989139556884,0.4636885523796081,-0.0307521987706422,0.0934162139892578,0.3963927626609802,-0.0483021475374698,0.0718280225992202,0.3398481905460357,-0.0626261383295059,0.1206309348344802,0.6115356683731079,-0.0247607622295618,0.0741053372621536,0.5203955769538879,-0.0418778844177722,0.0493572950363159,0.4605090320110321,-0.0559068731963634,0.0294854342937469,0.4101468622684479,-0.0662814751267433,0.0953578501939773,0.6687107086181641,-0.0368156880140304,0.0474977642297744,0.6029016971588135,-0.0536719560623168,0.0199883878231048,0.5576847791671753,-0.0628742575645446,-0.0024906247854232,0.5151308178901672,-0.0691213682293891
